As of Year,Respondent ID,Agency Code,Loan Type,Property Type,Loan Purpose,Occupancy,Loan Amount (000s),Preapproval,Action Type,MSA/MD,State Code,County Code,Census Tract Number,Applicant Ethnicity,Co Applicant Ethnicity,Applicant Race 1,Applicant Race 2,Applicant Race 3,Applicant Race 4,Applicant Race 5,Co Applicant Race 1,Co Applicant Race 2,Co Applicant Race 3,Co Applicant Race 4,Co Applicant Race 5,Applicant Sex,Co Applicant Sex,Applicant Income (000s),Purchaser Type,Denial Reason 1,Denial Reason 2,Denial Reason 3,Rate Spread,HOEPA Status,Lien Status,Edit Status,Sequence Number,Population,Minority Population (Percent),FFIEC Median Family Income,Tract to MSA/MD Income (Percent),Number of Owner-occupied units,Number of 1-to 4-Family units,Application Date Indicator
2015,21272,3,1,1,3,1,280,3,1,16974,17,31,8125.00,2,5,5, , , , ,8, , , , ,1,5,0068,7, , , ,NA   ,2,1, ,113,3375,46.96,77700,140.92,00000813,797,0
2015,21272,3,1,1,1,1,89,3,1,16974,17,31,8048.07,2,5,5, , , , ,8, , , , ,1,5,0040,7, , , ,NA   ,2,1, ,118,5172,28.71,77700,104.42,00001594,1667,0
2015,21272,3,2,1,1,1,246,3,3,16974,17,31,8159.00,2,5,5, , , , ,8, , , , ,2,5,0054,0,3, , ,NA   ,2,1, ,125,4392,53.23,77700,75.2,00001236,880,0
2015,21272,3,2,1,1,1,138,3,3,16974,17,31,8016.01,2,5,5, , , , ,8, , , , ,1,5,0055,0,3, , ,NA   ,2,1, ,128,4234,15.9,77700,194.86,00001420,1316,0
2015,21272,3,2,1,3,1,220,3,1,16974,17,31,8047.06,2,5,5, , , , ,8, , , , ,1,5,0059,7, , , ,NA   ,2,1, ,133,2472,25.4,77700,139.08,00000814,814,0
2015,21272,3,1,1,3,1,328,3,2,16974,17,31,1407.01,2,5,5, , , , ,8, , , , ,1,5,0082,0, , , ,NA   ,2,1, ,146,2933,76.71,77700,67.87,00000265,459,0
2015,21272,3,1,1,2,1,317,3,1,16974,17,31,1407.01,2,5,5, , , , ,8, , , , ,1,5,0093,7, , , ,NA   ,2,1, ,156,2933,76.71,77700,67.87,00000265,459,0
2015,21272,3,1,1,3,1,242,3,3,16974,17,31,8072.00,2,2,5, , , , ,5, , , , ,1,2,0125,0,4, , ,NA   ,2,1, ,170,5912,47.68,77700,116.86,00001668,1970,0
2015,21272,3,2,1,1,1,192,3,3,16974,17,31,8057.02,1,5,5, , , , ,8, , , , ,1,5,0108,0,3, , ,NA   ,2,1, ,175,2015,11.36,77700,119.5,00000616,753,0
2015,21272,3,1,1,3,1,850,3,3,16974,17,31,705.00,2,2,5, , , , ,5, , , , ,1,2,0300,0,3, , ,NA   ,2,1, ,179,2928,13.59,77700,289.23,00000657,811,0
2015,21272,3,1,1,3,1,748,3,1,16974,17,31,705.00,2,5,5, , , , ,8, , , , ,2,5,0260,0, , , ,NA   ,2,1, ,182,2928,13.59,77700,289.23,00000657,811,0
2015,21272,3,2,1,1,1,157,3,1,16974,17,31,8047.14,2,5,5, , , , ,8, , , , ,1,5,0086,7, , , ,NA   ,2,1, ,208,3480,29.02,77700,111.6,00000972,1076,0
2015,21272,3,1,1,3,1,2610,3,2,16974,17,31,702.00,2,2,5, , , , ,5, , , , ,1,2,1750,0, , , ,NA   ,2,1, ,225,3900,17.67,77700,228.42,00000844,721,0
2015,21272,3,1,1,2,1,152,3,3,16974,17,31,818.00,2,5,5, , , , ,8, , , , ,1,5,0277,0,5, , ,NA   ,2,2, ,226,6866,18.93,77700,214.95,00002456,244,0
2015,21272,3,1,1,1,1,203,3,3,16974,17,31,609.00,2,5,5, , , , ,8, , , , ,1,5,0046,0,4, , ,NA   ,2,1, ,228,6867,26.5,77700,134.73,00002121,316,0
2015,21272,3,2,1,3,2,260,3,1,16974,17,31,1007.00,2,2,5, , , , ,5, , , , ,1,2,0154,7, , , ,NA   ,2,1, ,229,4826,21.92,77700,99.77,00001662,1659,0
2015,21272,3,1,1,3,1,409,3,1,16974,17,31,8122.00,2,2,5, , , , ,5, , , , ,1,2,0209,7, , , ,NA   ,2,1, ,230,3942,24.48,77700,242.56,00001246,1289,0
2015,21272,3,1,1,3,2,176,3,1,16974,17,31,5608.00,2,5,5, , , , ,8, , , , ,1,5,0093,7, , , ,NA   ,2,1, ,236,5411,36.68,77700,104.28,00001600,1906,0
2015,21272,3,1,1,3,1,560,3,1,16974,17,31,8197,2,2,5, , , , ,5, , , , ,1,2,0236,7, , , ,NA   ,2,1, ,266,5917,5.93,77700,188.81,00001792,1899,0
2015,21272,3,1,1,3,1,282,3,1,16974,17,31,8042.02,2,5,5, , , , ,8, , , , ,1,5,0109,7, , , ,NA   ,2,1, ,272,7463,22.59,77700,163.06,00002543,2901,0
2015,21272,3,2,1,3,1,245,3,3,16974,17,31,8045.06,2,5,5, , , , ,8, , , , ,2,5,0079,0,5, , ,NA   ,2,1, ,282,5461,29.94,77700,159.28,00001690,1796,0
2015,21272,3,1,1,1,1,92,3,2,16974,17,31,5502.00,1,5,5, , , , ,8, , , , ,2,5,0024,0, , , ,NA   ,2,1, ,311,2798,50.96,77700,72.15,00001018,1084,0
2015,21272,3,2,1,1,1,206,3,1,16974,17,31,8057.02,2,5,5, , , , ,8, , , , ,1,5,0086,7, , , ,NA   ,2,1, ,322,2015,11.36,77700,119.5,00000616,753,0
2015,21272,3,1,1,3,1,85,3,1,16974,17,31,8046.10,2,5,5, , , , ,8, , , , ,1,5,0045,7, , , ,NA   ,2,1, ,323,2320,29.31,77700,118.2,00001105,1005,0
2015,21272,3,1,1,1,1,92,3,1,16974,17,31,5502.00,1,5,5, , , , ,8, , , , ,2,5,0022,7, , , ,NA   ,2,1, ,336,2798,50.96,77700,72.15,00001018,1084,0
2015,21272,3,1,1,3,1,250,3,2,16974,17,31,8051.08,2,2,5, , , , ,5, , , , ,1,2,0077,0, , , ,NA   ,2,1, ,341,6699,58.92,77700,92.54,00000917,757,0
2015,21272,3,1,1,1,1,454,3,1,16974,17,31,2421.00,2,2,5, , , , ,5, , , , ,1,2,0241,7, , , ,NA   ,2,1, ,346,3648,33.17,77700,201.78,00000914,1417,0
2015,21272,3,3,1,2,1,368,3,1,16974,17,31,8051.08,2,2,5, , , , ,5, , , , ,1,2,0175,7, , , ,NA   ,2,1, ,349,6699,58.92,77700,92.54,00000917,757,0
2015,21272,3,1,1,2,1,325,3,1,16974,17,31,8201.03,2,2,5, , , , ,5, , , , ,1,2,0195,7, , , ,NA   ,2,1, ,363,4016,24.15,77700,113.21,00000979,1000,0
2015,21272,3,1,1,3,1,288,3,1,16974,17,31,8041.04,2,2,5, , , , ,5, , , , ,1,2,0200,7, , , ,NA   ,2,1, ,368,4980,34.18,77700,134.22,00001481,1649,0
2015,21272,3,1,1,3,1,68,3,1,16974,17,31,8101.00,2,2,5, , , , ,5, , , , ,1,2,0081,7, , , ,NA   ,2,1, ,381,4253,37.22,77700,114.74,00000851,1014,0
2015,21272,3,1,1,1,1,214,3,2,16974,17,31,8026.05,2,2,5, , , , ,5, , , , ,2,2,0059,0, , , ,NA   ,2,1, ,390,6799,20.44,77700,135.04,00002435,2340,0
2015,21272,3,1,1,3,1,194,3,1,16974,17,31,2819.00,2,5,5, , , , ,8, , , , ,1,5,0086,7, , , ,NA   ,2,1, ,395,4844,48.08,77700,122.75,00000808,146,0
2015,21272,3,2,1,3,1,92,3,3,16974,17,31,8062.01,2,2,5, , , , ,5, , , , ,1,2,0017,0,1, , ,NA   ,2,1, ,405,4196,32.46,77700,86.78,00001372,393,0
2015,21272,3,3,1,3,1,186,3,1,16974,17,31,8048.07,2,5,5, , , , ,8, , , , ,1,5,0067,7, , , ,NA   ,2,1, ,420,5172,28.71,77700,104.42,00001594,1667,0
2015,21272,3,2,1,1,1,236,3,1,16974,17,31,1007.00,1,5,5, , , , ,8, , , , ,1,5,0074,7, , , ,NA   ,2,1, ,423,4826,21.92,77700,99.77,00001662,1659,0
2015,21272,3,1,1,1,1,135,3,2,16974,17,31,8278.05,2,2,3, , , , ,3, , , , ,1,2,0081,0, , , ,NA   ,2,1, ,432,2866,81.4,77700,97.29,00000897,1066,0
2015,21272,3,3,1,3,1,206,3,1,16974,17,31,8061.03,2,2,5, , , , ,5, , , , ,1,2,0094,7, , , ,NA   ,2,1, ,445,5238,27.3,77700,133.72,00001747,1846,0
2015,21272,3,1,1,1,1,173,3,1,16974,17,31,620,2,5,5, , , , ,8, , , , ,2,5,0046,7, , , ,NA   ,2,1, ,448,2569,17.24,77700,155.08,00000447,553,0
2015,21272,3,1,1,3,1,172,3,1,16974,17,31,8049.01,2,2,5, , , , ,5, , , , ,1,2,0080,7, , , ,NA   ,2,1, ,449,6648,14.31,77700,136.11,00002359,2131,0
2015,21272,3,1,1,3,1,166,3,1,16974,17,31,8043.05,1,1,5, , , , ,5, , , , ,1,2,0064,0, , , ,NA   ,2,1, ,457,7216,45.9,77700,109.77,00001934,2261,0
2015,21272,3,1,1,3,1,212,3,3,16974,17,31,8180.00,2,2,5, , , , ,5, , , , ,1,2,0101,0,1, , ,NA   ,2,1, ,459,4234,64.34,77700,76.03,00001169,1404,0
2015,21272,3,1,1,3,1,285,3,2,16974,17,31,2302.00,1,5,5, , , , ,8, , , , ,1,5,0140,0, , , ,NA   ,2,1, ,484,2107,92.55,77700,66.72,00000259,603,0
2015,21272,3,1,1,3,1,324,3,1,16974,17,31,8285.05,2,2,5, , , , ,5, , , , ,1,2,0109,7, , , ,NA   ,2,1, ,492,6428,50.98,77700,107.27,00001957,2074,0
2015,21272,3,1,1,3,1,199,3,2,16974,17,31,8028.01,2,5,5, , , , ,8, , , , ,2,5,0091,0, , , ,NA   ,2,1, ,496,4793,14.23,77700,128.02,00001596,1474,0
2015,21272,3,1,1,3,1,161,3,2,16974,17,31,7005.01,2,5,5, , , , ,8, , , , ,2,5,0080,0, , , ,NA   ,2,1, ,506,7125,95.58,77700,104.53,00002149,2561,0
2015,21272,3,2,1,1,1,191,3,2,16974,17,31,8240.03,2,5,5, , , , ,8, , , , ,2,5,0062,0, , , ,NA   ,2,1, ,512,6336,7.64,77700,134.71,00001735,1948,0
2015,21272,3,1,1,3,1,138,3,2,16974,17,31,8026.10,2,2,5, , , , ,5, , , , ,1,2,0049,0, , , ,NA   ,2,1, ,524,1729,21.05,77700,121.97,00000577,643,0
2015,21272,3,1,1,3,1,225,3,2,16974,17,31,8050.01,2,5,5, , , , ,8, , , , ,2,5,0065,0, , , ,NA   ,2,1, ,538,4694,10.14,77700,163.27,00001696,1621,0
2015,21272,3,1,1,1,1,297,3,1,16974,17,31,8046.10,1,5,5, , , , ,8, , , , ,2,5,0103,7, , , ,NA   ,2,1, ,542,2320,29.31,77700,118.2,00001105,1005,0
2015,21272,3,1,1,1,1,287,3,1,16974,17,31,818,2,5,5, , , , ,8, , , , ,1,5,0115,7, , , ,NA   ,2,1, ,543,6866,18.93,77700,214.95,00002456,244,0
2015,21272,3,1,1,3,1,332,3,1,16974,17,31,8201.03,2,2,5, , , , ,5, , , , ,1,2,0209,7, , , ,NA   ,2,1, ,546,4016,24.15,77700,113.21,00000979,1000,0
2015,21272,3,1,1,3,1,126,3,2,16974,17,31,8046.10,2,5,2, , , , ,8, , , , ,1,5,0034,0, , , ,NA   ,2,1, ,552,2320,29.31,77700,118.2,00001105,1005,0
2015,21272,3,3,1,3,1,190,3,2,16974,17,31,8035.00,2,2,5, , , , ,5, , , , ,1,2,0058,0, , , ,NA   ,2,1, ,555,5813,8.84,77700,165.28,00001796,1772,0
2015,21272,3,2,1,1,1,140,3,1,16974,17,31,8278.05,2,5,3,5, , , ,8, , , , ,1,5,0042,7, , , ,NA   ,2,1, ,557,2866,81.4,77700,97.29,00000897,1066,0
2015,21272,3,1,1,3,1,357,3,3,16974,17,31,8043.11,2,2,2,5, , , ,3,5, , , ,1,2,0081,0,5, , ,NA   ,2,1, ,558,8148,49.53,77700,142.73,00002224,2281,0
2015,21272,3,2,1,1,1,196,3,3,16974,17,31,8103.01,2,2,3,5, , , ,3,5, , , ,1,2,0068,0,4, , ,NA   ,2,1, ,559,4002,62.07,77700,117.77,00000972,1284,0
2015,21272,3,3,1,3,1,227,3,1,16974,17,31,8035.00,2,2,5, , , , ,5, , , , ,1,2,0047,7, , , ,NA   ,2,1, ,568,5813,8.84,77700,165.28,00001796,1772,0
2015,21272,3,3,1,3,1,447,3,2,16974,17,31,8043.11,2,2,2,5, , , ,3,5, , , ,2,1,0081,0, , , ,NA   ,2,1, ,574,8148,49.53,77700,142.73,00002224,2281,0
2015,21272,3,1,1,3,1,315,3,3,16974,17,31,2413.00,1,3,5, , , , ,6, , , , ,1,3,0150,0,3, , ,NA   ,2,1, ,577,1857,31.29,77700,110.47,00000331,738,0
2015,21272,3,1,1,3,1,322,3,2,16974,17,31,2413.00,2,5,5, , , , ,8, , , , ,1,5,0070,0, , , ,NA   ,2,1, ,580,1857,31.29,77700,110.47,00000331,738,0
2015,21272,3,1,1,3,1,170,3,2,16974,17,31,408.00,1,1,5, , , , ,5, , , , ,2,1,0041,0, , , ,NA   ,2,1, ,585,1514,26.49,77700,109.82,00000318,465,0
2015,21272,3,1,1,1,1,181,3,2,16974,17,31,8043.11,2,5,5, , , , ,8, , , , ,1,5,0089,0, , , ,NA   ,2,1, ,588,8148,49.53,77700,142.73,00002224,2281,0
2015,21272,3,1,1,1,1,247,3,1,16974,17,31,1007.00,2,5,5, , , , ,8, , , , ,1,5,0089,7, , , ,NA   ,2,1, ,590,4826,21.92,77700,99.77,00001662,1659,0
2015,21272,3,1,1,1,2,156,3,1,16974,17,31,1002.00,2,2,5, , , , ,5, , , , ,2,1,0165,7, , , ,NA   ,2,1, ,591,6749,16.18,77700,109.28,00002184,2274,0
2015,21272,3,1,1,3,1,180,3,3,16974,17,31,408.00,2,2,5, , , , ,5, , , , ,1,2,0041,0,9, , ,NA   ,2,1, ,596,1514,26.49,77700,109.82,00000318,465,0
2015,21272,3,1,1,1,1,370,3,1,16974,17,31,8049.01,2,2,5, , , , ,5, , , , ,1,2,0156,7, , , ,NA   ,2,1, ,598,6648,14.31,77700,136.11,00002359,2131,0
2015,21272,3,1,1,3,1,318,3,3,16974,17,31,2413.00,1,1,5, , , , ,5, , , , ,1,1,0150,0,3, , ,NA   ,2,1, ,600,1857,31.29,77700,110.47,00000331,738,0
2015,21272,3,1,1,3,1,417,3,2,16974,17,31,3201.00,2,2,5, , , , ,5, , , , ,1,2,1750,0, , , ,NA   ,2,1, ,608,10848,35.83,77700,174.76,00002203,128,0
2015,21272,3,1,1,3,1,245,3,3,16974,17,31,8163.00,2,5,5, , , , ,8, , , , ,1,5,0037,0,1, , ,NA   ,2,1, ,609,4800,69.08,77700,91.16,00001006,1448,0
2015,21272,3,1,1,3,1,245,3,1,16974,17,31,8163.00,1,1,5, , , , ,5, , , , ,1,1,0109,7, , , ,NA   ,2,1, ,619,4800,69.08,77700,91.16,00001006,1448,0
2015,21272,3,1,1,3,2,417,3,2,16974,17,31,3201.00,2,2,5, , , , ,5, , , , ,1,2,1750,0, , , ,NA   ,2,1, ,621,10848,35.83,77700,174.76,00002203,128,0
2015,21272,3,1,1,3,1,154,3,1,16974,17,31,8047.15,2,2,5, , , , ,5, , , , ,1,2,0080,7, , , ,NA   ,2,1, ,623,3292,70.32,77700,79.85,00000736,446,0
2015,21272,3,1,1,1,1,110,3,1,16974,17,31,7703.00,2,5,5, , , , ,8, , , , ,2,5,0044,7, , , ,NA   ,2,1, ,625,7313,19.13,77700,103.71,00002106,2140,0
2015,21272,3,1,1,3,1,310,3,3,16974,17,31,8063.00,2,1,5, , , , ,5, , , , ,1,2,0143,0,3, , ,NA   ,2,1, ,636,4960,23.87,77700,126.26,00001517,1723,0
2015,21272,3,1,1,3,1,300,3,2,16974,17,31,8063.00,1,5,5, , , , ,8, , , , ,2,5,0078,0, , , ,NA   ,2,1, ,637,4960,23.87,77700,126.26,00001517,1723,0
2015,21272,3,1,1,3,1,275,3,2,16974,17,31,8082.00,2,2,5, , , , ,5, , , , ,1,2,0119,0, , , ,NA   ,2,1, ,638,5196,33.06,77700,91.5,00001537,1576,0
2015,21272,3,1,1,3,1,275,3,2,16974,17,31,8082.00,2,5,5, , , , ,8, , , , ,1,5,0119,0, , , ,NA   ,2,1, ,639,5196,33.06,77700,91.5,00001537,1576,0
2015,21272,3,1,1,3,1,270,3,2,16974,17,31,8082.00,2,2,5, , , , ,5, , , , ,1,2,3094,0, , , ,NA   ,2,1,6,640,5196,33.06,77700,91.5,00001537,1576,0
2015,21272,3,1,1,3,1,275,3,1,16974,17,31,8082.00,2,2,5, , , , ,5, , , , ,1,2,0084,7, , , ,NA   ,2,1, ,643,5196,33.06,77700,91.5,00001537,1576,0
2015,21272,3,2,1,1,1,213,3,3,16974,17,31,8043.09,2,2,5, , , , ,5, , , , ,1,2,0108,0,4, , ,NA   ,2,1, ,646,3230,54.58,77700,74.45,00000857,901,0
2015,21272,3,1,1,3,1,298,3,1,16974,17,31,8063,2,5,5, , , , ,8, , , , ,2,5,0088,7, , , ,NA   ,2,1, ,652,4960,23.87,77700,126.26,00001517,1723,0
2015,21272,3,1,1,1,2,183,3,1,16974,17,31,814.03,2,5,5, , , , ,8, , , , ,1,5,0207,0, , , ,NA   ,2,1, ,655,6229,34.15,77700,193.26,00001630,59,0
2015,21272,3,2,1,1,1,339,3,1,16974,17,31,8025.04,1,1,5, , , , ,5, , , , ,2,1,0227,7, , , ,NA   ,2,1, ,658,6601,51.19,77700,95.22,00001923,2043,0
2015,21272,3,1,1,3,2,300,3,3,16974,17,31,8135.00,2,5,5, , , , ,8, , , , ,1,5,0105,0,4, , ,NA   ,2,1, ,661,6994,89.38,77700,82.94,00000984,1770,0
2015,21272,3,1,1,3,1,131,3,1,16974,17,31,8101.00,2,2,5, , , , ,5, , , , ,1,2,0079,7, , , ,NA   ,2,1, ,681,4253,37.22,77700,114.74,00000851,1014,0
2015,21272,3,2,1,1,1,213,3,1,16974,17,31,8043.09,2,2,5, , , , ,5, , , , ,1,2,0108,7, , , ,NA   ,2,1, ,685,3230,54.58,77700,74.45,00000857,901,0
2015,21272,3,1,1,1,1,148,3,1,16974,17,31,2207.01,2,5,5, , , , ,8, , , , ,1,5,0125,7, , , ,NA   ,2,1, ,703,3437,83.21,77700,50.46,00000415,1108,0
2015,21272,3,1,1,3,1,180,3,2,16974,17,31,1908.00,2,5,5, , , , ,8, , , , ,1,5,0047,0, , , ,NA   ,2,1, ,712,6632,88.4,77700,51.48,00001069,1771,0
2015,21272,3,2,1,3,1,168,3,3,16974,17,31,8047.09,2,5,5, , , , ,8, , , , ,2,5,0054,0,3, , ,NA   ,2,1, ,722,6510,43.49,77700,82.9,00001157,1330,0
2015,21272,3,1,1,1,1,276,3,1,16974,17,31,8051.10,2,5,5, , , , ,8, , , , ,2,5,0090,7, , , ,NA   ,2,1, ,729,4220,11.28,77700,117.66,00001395,1083,0
2015,21272,3,1,1,1,1,262,3,1,16974,17,31,8034.00,2,5,5, , , , ,8, , , , ,1,5,0101,7, , , ,NA   ,2,1, ,731,6384,9.95,77700,151.37,00002065,1969,0
2015,21272,3,2,1,3,1,194,3,1,16974,17,31,8044.04,2,5,5, , , , ,8, , , , ,1,5,NA  ,7, , , ,NA   ,2,1,6,734,5233,65.97,77700,115.7,00001491,1579,0
2015,21272,3,2,1,1,1,132,3,1,16974,17,31,8144.00,2,5,5, , , , ,8, , , , ,1,5,0063,7, , , ,NA   ,2,1, ,744,7654,82.66,77700,83.7,00001701,2119,0
2015,21272,3,1,1,1,1,111,3,1,16974,17,31,8201.01,2,5,5, , , , ,8, , , , ,2,5,0039,7, , , ,NA   ,2,1, ,751,6937,10.73,77700,179.09,00002826,2416,0
2015,21272,3,1,1,2,1,332,3,1,16974,17,31,8197.00,2,2,5, , , , ,5, , , , ,2,1,0121,7, , , ,NA   ,2,1, ,754,5917,5.93,77700,188.81,00001792,1899,0
2015,21272,3,1,1,3,1,180,3,2,16974,17,31,7504,2,5,5, , , , ,8, , , , ,1,5,0071,0, , , ,NA   ,2,1, ,759,3009,36.12,77700,135.79,00001015,1104,0
2015,21272,3,1,1,3,1,127,3,2,16974,17,31,8051.05,2,5,5, , , , ,8, , , , ,2,5,0032,0, , , ,NA   ,2,1, ,764,7356,62.23,77700,72.68,00001546,1130,0
2015,21272,3,3,1,3,1,215,3,1,16974,17,31,7703.00,2,2,5, , , , ,5, , , , ,1,2,0066,7, , , ,NA   ,2,1, ,772,7313,19.13,77700,103.71,00002106,2140,0
2015,21272,3,1,1,3,1,166,3,1,16974,17,31,1006,2,5,5, , , , ,8, , , , ,1,5,0042,7, , , ,NA   ,2,1, ,777,4832,22.06,77700,97.82,00001389,1658,0
2015,21272,3,1,1,3,1,121,3,1,16974,17,31,8051.05,2,5,5, , , , ,8, , , , ,2,5,0029,7, , , ,NA   ,2,1, ,780,7356,62.23,77700,72.68,00001546,1130,0
2015,21272,3,1,1,3,3,520,3,3,16974,17,31,8331.00,2,5,5, , , , ,8, , , , ,1,5,NA  ,0,3, , ,NA   ,2,1,6,784,6895,35.66,77700,211.61,00002249,589,0
2015,21272,3,1,1,3,2,52,3,1,16974,17,31,8227.01,2,5,5, , , , ,8, , , , ,1,5,0071,7, , , ,NA   ,2,1, ,785,4181,31.26,77700,97.9,00001738,1245,0
2015,21272,3,1,1,3,1,88,3,1,16974,17,31,8016.07,2,5,2, , , , ,8, , , , ,2,5,0125,7, , , ,NA   ,2,1, ,797,5287,31.06,77700,166.79,00001404,1351,0
2015,21272,3,1,1,3,2,375,3,2,16974,17,31,2423.00,2,5,5, , , , ,8, , , , ,1,5,0111,0, , , ,NA   ,2,1, ,800,3240,21.85,77700,128.75,00000676,1229,0
2015,21272,3,1,1,1,1,279,3,3,16974,17,31,8383.00,2,5,2, , , , ,8, , , , ,2,5,0075,0,4, , ,NA   ,2,1, ,816,1631,74.31,77700,43.75,NA      ,122,0
2015,21272,3,1,1,3,1,352,3,3,16974,17,31,8030.12,2,2,5, , , , ,5, , , , ,1,2,0168,0,3, , ,NA   ,2,1, ,826,2221,29.63,77700,100.16,00000568,557,0
2015,21272,3,1,1,3,1,248,3,2,16974,17,31,8048.04,2,5,4, , , , ,8, , , , ,2,5,0084,0, , , ,NA   ,2,1, ,831,6537,40.6,77700,89.61,00001936,2004,0
2015,21272,3,1,1,3,1,54,3,1,16974,17,31,8016.07,1,5,5, , , , ,8, , , , ,2,5,0041,7, , , ,NA   ,2,1, ,836,5287,31.06,77700,166.79,00001404,1351,0
2015,21272,3,1,1,3,1,200,3,2,16974,17,31,8105.02,2,3,5, , , , ,6, , , , ,1,3,NA  ,0, , , ,NA   ,2,1,6,837,5164,16.32,77700,92.69,00001583,1592,0
2015,21272,3,1,1,3,2,107,3,1,16974,17,31,8020.04,2,2,5, , , , ,5, , , , ,1,2,0174,7, , , ,NA   ,2,1, ,843,5381,48.73,77700,83.35,00001361,547,0
2015,21272,3,1,1,3,2,190,3,2,16974,17,31,8391.00,2,2,5, , , , ,5, , , , ,1,2,0185,0, , , ,NA   ,2,1, ,844,4350,41.59,77700,239.53,00000637,75,0
2015,21272,3,2,1,1,1,284,3,2,16974,17,31,8383.00,2,5,2, , , , ,8, , , , ,2,5,0075,0, , , ,NA   ,2,1, ,847,1631,74.31,77700,43.75,NA      ,122,0
2015,21272,3,1,1,3,1,488,3,1,16974,17,31,608.00,2,5,5, , , , ,8, , , , ,1,5,0369,7, , , ,NA   ,2,1, ,852,4837,27.6,77700,134.81,00001861,102,0
2015,21272,3,1,1,3,1,165,3,2,16974,17,31,8115.00,2,5,5, , , , ,8, , , , ,2,5,0093,0, , , ,NA   ,2,1, ,854,5895,39.34,77700,89.89,00001750,1958,0
2015,21272,3,1,1,3,1,165,3,2,16974,17,31,8115.00,2,5,5, , , , ,8, , , , ,2,5,0093,0, , , ,NA   ,2,1, ,863,5895,39.34,77700,89.89,00001750,1958,0
2015,21272,3,1,1,3,3,520,3,3,16974,17,31,8331.00,2,5,5, , , , ,8, , , , ,1,5,NA  ,0,3, , ,NA   ,2,1,6,873,6895,35.66,77700,211.61,00002249,589,0
2015,21272,3,1,1,3,1,152,3,3,16974,17,31,8047.09,2,5,5, , , , ,8, , , , ,1,5,0060,0,3, , ,NA   ,2,1, ,874,6510,43.49,77700,82.9,00001157,1330,0
2015,21272,3,1,1,3,1,194,3,2,16974,17,31,8113.01,2,3,5, , , , ,6, , , , ,1,3,NA  ,0, , , ,NA   ,2,1,6,877,4845,62.95,77700,92.11,00001203,1397,0
2015,21272,3,1,1,3,1,292,3,3,16974,17,31,8199.00,2,2,5, , , , ,5, , , , ,1,2,0135,0,5, , ,NA   ,2,1, ,887,3398,4.89,77700,228.76,00001053,1160,0
2015,21272,3,2,1,1,1,273,3,1,16974,17,31,8029.00,2,5,5, , , , ,8, , , , ,2,5,0140,7, , , ,NA   ,2,1, ,890,6080,8.08,77700,146.52,00002004,2104,0
2015,21272,3,2,1,3,1,194,3,1,16974,17,31,8113.01,1,1,5, , , , ,5, , , , ,1,1,NA  ,7, , , ,NA   ,2,1,6,894,4845,62.95,77700,92.11,00001203,1397,0
2015,21272,3,2,1,3,1,105,3,1,16974,17,31,105.01,2,5,5, , , , ,8, , , , ,1,5,NA  ,7, , , ,NA   ,2,1,6,895,4091,57.1,77700,30.92,00000508,204,0
2015,21272,3,1,1,3,1,185,3,3,16974,17,31,8037.02,2,5,5, , , , ,8, , , , ,1,5,0120,0,3, , ,NA   ,2,1, ,900,6255,19.02,77700,139.84,00001799,1798,0
2015,21272,3,1,1,3,1,190,3,3,16974,17,31,408.00,2,2,5, , , , ,5, , , , ,1,2,0041,0,9, , ,NA   ,2,1, ,901,1514,26.49,77700,109.82,00000318,465,0
2015,21272,3,1,1,3,1,304,3,2,16974,17,31,8030.15,1,2,5, , , , ,5, , , , ,1,2,0099,0, , , ,NA   ,2,1, ,903,4459,16.84,77700,124.08,00001510,1574,0
2015,21272,3,2,1,3,1,319,3,1,16974,17,31,8046.06,2,2,5, , , , ,5, , , , ,1,2,NA  ,7, , , ,NA   ,2,1,6,906,7118,20.89,77700,142.43,00002286,2374,0
2015,21272,3,1,1,3,1,940,3,4,16974,17,31,8198.02,2,2,5, , , , ,5, , , , ,1,2,0372,0, , , ,NA   ,2,1, ,907,2678,5.83,77700,187.53,00000900,938,0
2015,21272,3,2,1,3,1,142,3,3,16974,17,31,8043.06,2,2,5, , , , ,5, , , , ,1,2,0075,0,3, , ,NA   ,2,1, ,913,5564,48.42,77700,80.3,00001455,1704,0
2015,21272,3,1,1,3,1,144,3,3,16974,17,31,8043.06,2,5,5, , , , ,8, , , , ,1,5,0054,0,1, , ,NA   ,2,1, ,915,5564,48.42,77700,80.3,00001455,1704,0
2015,21272,3,1,1,3,1,95,3,2,16974,17,31,8043.09,2,2,5, , , , ,5, , , , ,1,2,0064,0, , , ,NA   ,2,1, ,916,3230,54.58,77700,74.45,00000857,901,0
2015,21272,3,1,1,3,1,124,3,2,16974,17,31,8258.03,2,5,4, , , , ,8, , , , ,1,5,0060,0, , , ,NA   ,2,1, ,923,5811,91.09,77700,71.87,00001164,1449,0
