,legal name,doing business as name,zip code,location,matches,type
1597,"FALCON HOLDINGS, LLC",CHURCH'S CHICKEN # 1315,60636.0,"(41.76870699564607, -87.6832083696179)",CHURCHS CHICKEN,Fast Food
1598,"FALCON HOLDINGS, LLC",CHURCH'S CHICKEN # 1054,60609.0,"(41.808662601878325, -87.67025444015965)",CHURCHS CHICKEN,Fast Food
1599,"FALCON HOLDINGS, LLC",CHURCH'S CHICKEN # 584,60649.0,"(41.76587080075327, -87.58646836805688)",CHURCHS CHICKEN,Fast Food
1600,"GKA SIX CORNERS, LLC",CULVER'S,60641.0,"(41.95326461166174, -87.75145318861135)",CULVER'S,Fast Food
1601,BARWALL CORPORATION,BARWALL CORPORATION/CULVER'S OF CHICAGO - BRONZEVILLE,60616.0,"(41.833293768956864, -87.6168573403182)",CULVER'S,Fast Food
1602,SHAKE SHACK ILLINOIS LLC,SHAKE SHACK,60607.0,"(41.885529267610764, -87.65199192620645)",SHAKE SHACK,Fast Food
1603,SHAKE SHACK CAA CHICAGO LLC,SHAKE SHACK,60603.0,"(41.881803300378394, -87.62450427385279)",SHAKE SHACK,Fast Food
1604,SHAKE SHACK CHICAGO OHIO STREET LLC,SHAKE SHACK,60611.0,"(41.892632694540204, -87.62546934851405)",SHAKE SHACK,Fast Food
1605,SHAKE SHACK ILLINOIS LLC,SHAKE SHACK,60606.0,"(41.87820739827345, -87.63572044703741)",SHAKE SHACK,Fast Food
1606,SHAKE SHACK ILLINOIS LLC,SHAKE SHACK,60657.0,"(41.94628081101039, -87.65560312808297)",SHAKE SHACK,Fast Food
1607,JENNIFER BRIDGET KANE,BAKE,60647.0,"(41.91047576474006, -87.68421868507043)",COCO'S BAKERY,Fast Food
1608,QINGLIN  ZHANG,KYLIN,60616.0,"(41.85528170377401, -87.63199264229414)",SKYLINE CHILI,Fast Food
1609,"THE GROVE, INC.",JERSEY MIKE'S,60606.0,"(41.878531278353606, -87.63942745962717)",JERSEY MIKE'S SUBS,Fast Food
1610,"CHITOWN SUBS, LLC, OHIO STREET SERIES",JERSEY MIKE'S SUBS,60611.0,"(41.892452907944126, -87.6224908327819)",JERSEY MIKE'S SUBS,Fast Food
1611,"CHITOWN SUBS, LLC, MONROE STREET SERIES",JERSEY MIKE'S SUBS,60606.0,"(41.880768960917806, -87.63387497409452)",JERSEY MIKE'S SUBS,Fast Food
1612,CHITOWN SUBS LLC LAKEVIEW SERIES,JERSEY MIKE'S SUBS,60657.0,"(41.93918784978456, -87.64451786379803)",JERSEY MIKE'S SUBS,Fast Food
1613,CICERO-LUNAN CORPORATION,ARBY'S ROAST BEEF,60652.0,"(41.75072749003623, -87.74126860209364)",ARBY'S,Fast Food
1614,SANS 1 INC,ARBYS,60661.0,"(41.88199433820508, -87.6397586848809)",ARBY'S,Fast Food
1615,SANS 5 INC.,ARBYS,60601.0,"(41.88458626715456, -87.63101044588599)",ARBY'S,Fast Food
1616,"SAN'S 6, INC.",ARBY'S,60606.0,"(41.8820882268538, -87.63368502504036)",ARBY'S,Fast Food
1617,RED LOBSTER HOSPITALITY LLC,RED LOBSTER #0277,60632.0,"(41.79850994776847, -87.72316542310595)",RED LOBSTER,Fast Food
1618,"R & MMM BURRITOS, INC.",FRED & JACK'S EL GRAN BURRITO,60620.0,"(41.75621010928503, -87.63134493521427)",JACK'S,Fast Food
1619,"4748, INC",HUDDLE HOUSE,60625.0,"(41.968026934302465, -87.71349958080164)",HUDDLE HOUSE,Fast Food
1620,"DAYJA, INC.",STEAK N' SHAKE,60607.0,"(41.86481081595784, -87.64699485941388)",STEAK 'N SHAKE,Fast Food
1621,BOOM ENTERPRISES 1022 WILSON LLC,SONIC DRIVE IN,60640.0,"(41.965530128582195, -87.6557859269613)",SONIC DRIVE-IN,Fast Food
1622,"POTBELLY SANDWICH WORKS, LLC",POTBELLY SANDWICH WORKS LLC,60654.0,"(41.8880742810662, -87.63495520292739)",POTBELLY SANDWICH WORKS,Fast Food
1623,"POTBELLY SANDWICH WORKS, LLC",POTBELLY SANDWICH WORKS LLC,60647.0,"(41.911216984345366, -87.67733343718919)",POTBELLY SANDWICH WORKS,Fast Food
1624,"POTBELLY SANDWICH WORKS, LLC",POTBELLY SANDWICH WORKS LLC,60601.0,"(41.88807942610461, -87.62404736976374)",POTBELLY SANDWICH WORKS,Fast Food
1625,"POTBELLY SANDWICH WORKS, LLC",POTBELLY SANDWICH WORKS LLC,60602.0,"(41.88199007378305, -87.63221287591374)",POTBELLY SANDWICH WORKS,Fast Food
1626,"POTBELLY SANDWICH WORKS, LLC",POTBELLY SANDWICH WORKS LLC,60605.0,"(41.87486199770747, -87.62936304459032)",POTBELLY SANDWICH WORKS,Fast Food
1627,"POTBELLY SANDWICH WORKS, LLC",POTBELLY SANDWICH  WORKS,60614.0,"(41.93252953939086, -87.6537938531344)",POTBELLY SANDWICH WORKS,Fast Food
1628,"POTBELLY SANDWICH WORKS, LLC","POTBELLY SANDWICH WORKS, LLC",60622.0,"(41.905294766080985, -87.66927286318838)",POTBELLY SANDWICH WORKS,Fast Food
1629,"POTBELLY SANDWICH WORKS, LLC",POTBELLY SANDWICH WORKS,60640.0,"(41.97820526310159, -87.66849069015261)",POTBELLY SANDWICH WORKS,Fast Food
1630,"POTBELLY SANDWICH WORKS, LLC",POTBELLY SANDWICH WORKS,60638.0,"(41.78804126817258, -87.80121411219669)",POTBELLY SANDWICH WORKS,Fast Food
1631,"POTBELLY SANDWICH WORKS, LLC",POTBELLY SANDWICH WORKS # 100,60604.0,"(41.87911455044448, -87.63213673978143)",POTBELLY SANDWICH WORKS,Fast Food
1632,"POTBELLY SANDWICH WORKS, LLC",POTBELLY SANDWICH WORKS LLC,60611.0,"(41.89168851736832, -87.62430717812579)",POTBELLY SANDWICH WORKS,Fast Food
1633,"POTBELLY SANDWICH WORKS, LLC",POTBELLY SANDWICH WORKS # 102,60615.0,"(41.79725466390129, -87.58740929887074)",POTBELLY SANDWICH WORKS,Fast Food
1634,"POTBELLY SANDWICH WORKS, LLC",POTBELLY SANDWICH WORKS LLC,60603.0,"(41.880598955013355, -87.62990739051766)",POTBELLY SANDWICH WORKS,Fast Food
1635,"POTBELLY SANDWICH WORKS, LLC",POTBELLY SANDWICH WORKS LLC,60657.0,"(41.9441664817515, -87.66408481161899)",POTBELLY SANDWICH WORKS,Fast Food
1636,"POTBELLY SANDWICH WORKS, LLC",POTBELLY SANDWICH WORKS LLC,60614.0,"(41.92172424122586, -87.66415449262394)",POTBELLY SANDWICH WORKS,Fast Food
1637,"POTBELLY SANDWICH WORKS, LLC",POTBELLY SANDWICH WORKS LLC,60610.0,"(41.891150496266704, -87.63126028432397)",POTBELLY SANDWICH WORKS,Fast Food
1638,"POTBELLY SANDWICH WORKS, LLC",POTBELLY SANDWICH WORKS,60647.0,"(41.931426331907986, -87.68650430346183)",POTBELLY SANDWICH WORKS,Fast Food
1639,"POTBELLY SANDWICH WORKS, LLC",POTBELLY SANDWICH WORKS,60661.0,"(41.8779141549793, -87.64140539747254)",POTBELLY SANDWICH WORKS,Fast Food
1640,"POTBELLY SANDWICH WORKS, LLC",POTBELLY SANDWICH WORKS,60604.0,"(41.87948932869769, -87.6244981249339)",POTBELLY SANDWICH WORKS,Fast Food
1641,"POTBELLY SANDWICH WORKS, LLC",POTBELLY SANDWICH WORKS,60606.0,"(41.88670787976228, -87.63431854507897)",POTBELLY SANDWICH WORKS,Fast Food
1642,"POTBELLY SANDWICH WORKS, LLC",POTBELLY SANDWICH WORKS LLC,60611.0,"(41.89328670170699, -87.62073603767028)",POTBELLY SANDWICH WORKS,Fast Food
1643,"POTBELLY SANDWICH WORKS, LLC",POTBELLY SANDWICH WORKS LLC,60652.0,"(41.75466012439374, -87.74138475860521)",POTBELLY SANDWICH WORKS,Fast Food
1644,"POTBELLY SANDWICH WORKS, LLC",POTBELLY SANDWICH WORKS,60606.0,"(41.88435557962178, -87.6346365498915)",POTBELLY SANDWICH WORKS,Fast Food
1645,"POTBELLY SANDWICH WORKS, LLC",POTBELLY SANDWICH WORKS LLC,60601.0,"(41.88555516950279, -87.62808272516106)",POTBELLY SANDWICH WORKS,Fast Food
1646,"POTBELLY SANDWICH WORKS, LLC",POTBELLY SANDWICH WORKS LLC,60604.0,"(41.878014487249544, -87.63318903001444)",POTBELLY SANDWICH WORKS,Fast Food
1647,"POTBELLY SANDWICH WORKS, LLC",POTBELLY SANDWICH WORKS,60611.0,"(41.896599125135566, -87.62599033912518)",POTBELLY SANDWICH WORKS,Fast Food
1648,"POTBELLY SANDWICH WORKS, LLC",POTBELLY SANDWICH WORKS LLC,60606.0,"(41.881822493770215, -87.6354365710274)",POTBELLY SANDWICH WORKS,Fast Food
1649,"POTBELLY SANDWICH WORKS, LLC",POTBELLY SANDWICH WORKS,60605.0,"(41.86754442756866, -87.62556861899772)",POTBELLY SANDWICH WORKS,Fast Food
1650,"POTBELLY SANDWICH WORKS, LLC",POTBELLY SANDWICH WORKS LLC,60604.0,"(41.87814785854393, -87.62557273455765)",POTBELLY SANDWICH WORKS,Fast Food
1651,"POTBELLY SANDWICH WORKS, LLC","POTBELLY SANDWICH WORKS, LLC",60618.0,"(41.94783454894233, -87.68843771440676)",POTBELLY SANDWICH WORKS,Fast Food
1652,"POTBELLY SANDWICH WORKS, LLC",POTBELLY SANDWICH WORKS LLC,60606.0,"(41.8794108457744, -87.63710395748413)",POTBELLY SANDWICH WORKS,Fast Food
1653,"POTBELLY SANDWICH WORKS, LLC",POTBELLY SANDWICH WORKS LLC,60614.0,"(41.92324676492679, -87.64590018357082)",POTBELLY SANDWICH WORKS,Fast Food
1654,"POTBELLY SANDWICH WORKS, LLC",POTBELLY SANDWICH WORKS,60657.0,"(41.94004450704706, -87.65253926108572)",POTBELLY SANDWICH WORKS,Fast Food
1655,"POTBELLY SANDWICH WORKS, LLC",POTBELLY SANDWICH WORKS,60606.0,"(41.883075960413045, -87.63841259936184)",POTBELLY SANDWICH WORKS,Fast Food
1656,"POTBELLY SANDWICH WORKS, LLC",POTBELLY SANDWICH WORKS LLC,60607.0,"(41.86919159569781, -87.66401334265312)",POTBELLY SANDWICH WORKS,Fast Food
1657,"POTBELLY SANDWICH WORKS, LLC",POTBELLY SANDWICH WORKS,60659.0,"(41.989505816497164, -87.70565776952233)",POTBELLY SANDWICH WORKS,Fast Food
1658,"POTBELLY SANDWICH WORKS, LLC",POTBELLY SANDWICH WORKS,60661.0,"(41.88174210456197, -87.64141938928786)",POTBELLY SANDWICH WORKS,Fast Food
1659,"POTBELLY SANDWICH WORKS, LLC",POTBELLY SANDWICH WORKS # 114,60625.0,"(41.96685268567701, -87.68730910211042)",POTBELLY SANDWICH WORKS,Fast Food
1660,"POTBELLY SANDWICH WORKS, LLC",POTBELLY SANDWICH WORKS,60620.0,"(41.743427333056644, -87.63218113202454)",POTBELLY SANDWICH WORKS,Fast Food
1661,DELI MANAGEMENT INC.,JASON'S DELI,60607.0,"(41.86565118211974, -87.63934463078186)",JASON'S DELI,Fast Food
1662,"DG RETAIL, LLC",DOLLAR GENERAL STORE #18701,60629.0,"(41.78017589019011, -87.70302297425059)",DOLLAR GENERAL,Chains
1663,"DG RETAIL, LLC",DOLLAR GENERAL STORE #11833,60647.0,"(41.91719802983052, -87.71466037219467)",DOLLAR GENERAL,Chains
1664,"DG RETAIL, LLC",DOLLAR GENERAL STORE # 11565,60649.0,"(41.75171392238672, -87.55943061435629)",DOLLAR GENERAL,Chains
1665,"DG RETAIL, LLC",DOLLAR GENERAL STORE #12061,60624.0,"(41.866254930227, -87.72704914147508)",DOLLAR GENERAL,Chains
1666,"DG RETAIL, LLC",DOLLAR GENERAL STORE #11784,60620.0,"(41.7501131663485, -87.67389859853418)",DOLLAR GENERAL,Chains
1667,"DG RETAIL, LLC",DOLLAR GENERAL STORE #11821,60628.0,"(41.66401690706158, -87.64130033432203)",DOLLAR GENERAL,Chains
1668,"DG RETAIL, LLC",DOLLAR GENERAL STORE #12864,60634.0,"(41.938433132438185, -87.7689872961771)",DOLLAR GENERAL,Chains
1669,"DG RETAIL, LLC",DOLLAR GENERAL STORE #13157,60620.0,"(41.725331556266305, -87.66292295723761)",DOLLAR GENERAL,Chains
1670,"DG RETAIL, LLC",DOLLAR GENERAL STORE # 13190,60653.0,"(41.8237738490941, -87.61316937513338)",DOLLAR GENERAL,Chains
1671,"DG RETAIL, LLC",DOLLAR GENERAL STORE #12422,60659.0,"(41.983786850727384, -87.69599142013564)",DOLLAR GENERAL,Chains
1672,"DG RETAIL, LLC",DOLLAR GENERAL STORE #12544,60636.0,"(41.772406482507854, -87.68330953167725)",DOLLAR GENERAL,Chains
1673,"DG RETAIL, LLC",DOLLAR GENERAL STORE # 15873,60651.0,"(41.89496969177045, -87.76440076779772)",DOLLAR GENERAL,Chains
1674,"DG RETAIL, LLC",DOLLAR GENERAL STORE # 19097,60632.0,"(41.814960151001834, -87.7043917508826)",DOLLAR GENERAL,Chains
